user_id,eigen_central,eigen_central_bin,avg_perplexity,n_utts,admin_status,n_content_words,n_tokens,n_types,n_function_words,divergence_articles,divergence_impersonal pronouns,divergence_quantifiers,divergence_auxiliary verbs,divergence_conjunctions,divergence_prepositions,divergence_personal pronouns,divergence_adverbs
Autoandragogist,0.00019360605518580927,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Daniel Craig David James,0.00013457334797607236,False,464.41678967041639,1,False,64,89,60,30,-0.0,-0.0,,-0.0,-0.0,-0.0,,-0.0
Wiggum,0.00029248773928463814,False,1859.0880482760408,1,False,55,55,44,0,,,,,,,,
Ricky81682,0.013597604941117593,True,10309.027771769388,62,True,3316,4738,966,1685,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
178.128.75.48,0,False,7335.4634592848815,5,False,89,120,54,31,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Deetdeet,0.0012587561267282774,False,323.70582523381489,1,False,36,65,47,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SamuraiClinton,0.0006648715694141294,False,223.81993345254153,2,False,79,125,72,53,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Besselfunctions,3.6351896654167566e-05,False,1495.50389160181,1,False,56,89,50,39,-0.0,-0.0,,-0.0,-0.0,-0.0,,-0.0
HotWinters,0.00014324547594743586,False,3197.7451921782272,2,False,89,117,69,34,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
Angry bee,0.0005846390453075605,False,799.55649139457717,3,False,39,72,51,35,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
CheNuevara,0.002911756359192538,False,7055.0650899660986,12,False,373,544,231,199,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Psychonaut,0.002377809817875562,False,1533.9576956780465,24,False,1298,2033,592,859,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Suduser85,0.0006776457028813957,False,4059.2698569677946,5,False,226,332,176,124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Naive cynic,0.0020371465616758847,False,2306.4333153552193,10,False,218,313,176,107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Knowmoore,1.8571153456947015e-06,False,4031.1794266416109,1,False,11,12,10,2,,,,,,-0.0,,-0.0
Notpietru,0.003169750943642484,False,12386.651242679767,23,False,679,1038,439,415,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
KudzuLou,0.0007265863095030669,False,757.73396691979917,3,False,148,233,132,98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
H2O,0.00042801796690999797,False,1395.8294103789215,5,False,233,357,186,151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Cleduc,0.0014952602724992237,False,6541.4716563318389,4,False,237,322,134,91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sailko,0.001120658678831266,False,436.52220983249271,3,False,190,300,172,130,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
RyanGerbil10,0.025207588197428694,True,33169.700420456342,36,True,1627,2305,617,778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Rich jj,0.0016731230668830203,False,9412.6258142474926,23,False,679,1045,454,421,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dr. Steller,0.0004469624260877469,False,2184.2239746522787,5,False,115,121,89,9,-0.0,,,-0.0,-0.0,-0.0,,-0.0
Five Years,0.004082498285492672,False,464.08801415497373,10,False,225,331,170,121,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gurt Posh,0.010335770989575168,True,16402.365919566448,131,False,3714,5517,1174,2115,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mifren,7.0518193230901386e-06,False,192.91874626007279,1,False,54,84,65,35,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
TedColes,0.00033512286397148516,False,419.8525714335633,5,False,183,282,143,113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
JFreeman,0.0010681871148044333,False,121.90642640211748,1,False,35,61,51,34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MikeLynch,0.003879339877780923,False,49882.699672680348,32,False,919,1357,496,511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Robwingfield,0.0011262799455020575,False,14478.699490733508,16,False,652,1008,377,423,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Messengerbot,0.0013838193773182776,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Pyfan,0.0005016748596836266,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
DrBat,0.0013782905653644,False,4726.1886406078193,16,False,276,404,197,147,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
JALockhart,0.0004742935150589777,False,1604.7498275721262,5,False,476,728,331,309,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kishorepatnaik,0.0008081342714343457,False,13.031002755165527,1,False,1,1,1,0,,,,,,,,
GordonUS,0.0007480274774160023,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
The Immobile Empire,0.000384347836619,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Priyanath,0.0025668504792409484,False,1590.0937295630065,4,False,124,179,115,64,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Seascapeza,0.0006354769406601951,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Moriahfaye,0.00010353873309350782,False,3571.6539378041298,1,False,6,10,10,5,-0.0,,-0.0,-0.0,,,,-0.0
Hzv5wk,4.7126690980428944e-05,False,94.291134055827698,1,False,26,47,32,26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Shadow rocks101,0.00028744206681912977,False,67.23956838769837,1,False,10,16,14,6,-0.0,-0.0,,,,,-0.0,-0.0
68.6.149.53,0,False,998.3395107113613,1,False,33,54,42,22,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
Ornithikos,0.00055388863576962,False,814.55364017790373,9,False,504,771,323,298,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Orpy15,0.001054533331278272,False,15173.66375710745,8,False,161,230,123,79,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Fig wright,0.0005938369823749519,False,724.44013030610506,4,False,157,242,141,101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andresdewet,0.00013594829950413324,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Lisaanimal,8.765645794902994e-05,False,212.25948372915704,1,False,2,2,2,0,,,,,,,,
The Minister of War,0.001154137531984403,False,120185.88508105339,4,False,263,298,89,40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ernst_Stavro_Blofeld,0,False,446.27391063931049,12,False,419,637,285,253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Insilvis,1.7850330176142764e-05,False,897.38247442341867,2,False,75,106,71,38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Velten,4.0169274404253725e-07,False,870.25385935575241,1,False,17,26,23,10,-0.0,-0.0,,-0.0,,-0.0,,-0.0
Tipiac,7.742009284953294e-05,False,1096.9056433260266,1,False,17,23,20,7,-0.0,,,-0.0,,-0.0,-0.0,-0.0
In continente,0.001304540482726013,False,2738.1610728426053,1,False,15,20,20,5,,,,-0.0,-0.0,,-0.0,
Paweł5586,0,False,1897.6833127331984,3,False,179,197,143,18,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,
Jtir,0.0023782013147394102,False,612.55814629669112,9,False,161,245,150,96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Postlunarpaintings,0.00018126713190066887,False,7283.5383392600288,1,False,21,27,24,8,,-0.0,,,-0.0,-0.0,-0.0,-0.0
Deepeshchowgule,0.00022087045255984734,False,108.26461810696284,1,False,109,186,118,85,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Aheyfromhome,4.164041499235949e-05,False,98382.062762149028,2,False,28,40,35,15,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Uploadvirus,0.0015424967155409082,False,1294.5002036658288,13,False,76,77,11,1,,,,,-0.0,,,
144.92.184.170,0,False,163.42102486195856,1,False,25,41,33,19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Vanchuck,0,False,1071.4733506355847,2,False,117,212,126,109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
85.25.73.57,0,False,702.53887783129994,1,False,15,17,14,2,,,,,,-0.0,-0.0,
Anastrophe.,0,False,7525.2250200437948,2,False,37,68,49,35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Surogase,1.8276820262939237e-06,False,1694.2152355625446,3,False,207,294,142,96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
85.65.243.51,0,False,1356.2583091654856,1,False,23,27,21,5,-0.0,,,,,-0.0,-0.0,-0.0
Rsocol,0.00030114451316781563,False,234.82914740865314,2,False,95,102,69,8,-0.0,,,-0.0,,-0.0,,-0.0
Chrishomingtang,0.003974156575642062,False,10410.2838402982,18,False,589,796,287,242,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
J.delanoy,0.025150024067329343,True,24153.424859786839,67,True,1876,2896,819,1181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86.157.195.116,0,False,3090.1147241632602,1,False,45,55,46,11,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
Friejose,0.000694713142510247,False,677.90094727739893,10,False,455,729,256,321,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
AodhBlathmac@eirelover.net,0.00020759636731340614,False,59.301598686484603,2,False,0,0,0,0,,,,,,,,
John Z,0.0077734775316182616,False,1959.6750332464189,11,False,446,701,322,306,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sweet buttuery tart crust,0.0011988115184211662,False,13.031002755165527,2,False,2,2,1,0,,,,,,,,
Rory096,0.004441185492577117,False,2433.0775980850344,11,False,480,779,322,353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Hohum,0.0052733679354107455,False,2973.0676393914459,82,False,1895,2881,883,1149,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NYyankees51,0.0032522197369408753,False,2087.8543909101804,21,False,491,775,353,322,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
John K,0.006788366940745212,False,40491.163379573467,18,False,851,1332,501,558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gppande,0,False,378.38761590792308,11,False,357,554,253,247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Richard ruffian,0.0006147710668102845,False,122.7129042327777,1,False,14,25,21,15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
Atlasrune,0.003799345612068959,False,563.48117299510363,2,False,17,32,27,18,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Angelikmeg,0.0014182034832209186,False,2404.5962620158198,5,False,211,352,185,162,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Edward130603,0.0011206586788312664,False,62507.04310286932,1,False,22,28,25,6,-0.0,,,-0.0,-0.0,,,-0.0
Sebisthlm,0.0001982873713065259,False,587.2285157779844,2,False,269,404,190,153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Marksie531,3.4422429729839273e-06,False,187.84788960201402,2,False,52,74,57,27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
75.21.106.208,0,False,196.75517063643838,1,False,34,55,44,23,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
EVula,0.030418162296682236,True,84547.175985794558,119,True,5934,7522,1172,1840,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Shilkanni,9.489759206194096e-05,False,1283.8350540996184,1,False,18,30,24,15,,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Oughgh,0.0004053138814876404,False,373.65013493618005,2,False,76,118,77,50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
J. Sketter,0.0002557698102437774,False,2607.7082602556147,1,False,6,7,7,2,,,,,-0.0,-0.0,,
Explodo-nerd,0.00017594384798207013,False,386.40518680571643,1,False,82,125,83,49,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
シ ,0,False,2721.0032167280224,1,False,164,222,109,69,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Bornintheguz,0.00017148139663256237,False,27107.043749772354,1,False,15,16,13,1,-0.0,,,,,,,
CiteCop,0.0002010383767429776,False,316.92542943163403,1,False,31,47,37,19,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
AllahLovesYou,0.000330590460231016,False,446.40821107308989,4,False,282,440,217,184,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mattnad,0.003379563559038625,False,767.35454450848783,18,False,667,1090,483,493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NomadOfArabia,0.0004115961166996556,False,309.06200532331695,2,False,109,168,108,75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
DarthRad,0.00010726473116128846,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
MrBell,0.0009950793410090342,False,798.32170476912461,3,False,74,110,83,42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Edge865,0.0013333928703722995,False,680.68620473483509,4,False,54,83,51,35,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
91.105.182.123,0,False,2148.6332694741814,1,False,13,20,19,9,,-0.0,,-0.0,-0.0,-0.0,,-0.0
BeBoldInEdits,0.000438460219049756,False,214.05374889855122,1,False,95,168,104,96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Proofreader77,0.008700980360744345,True,50722.427943252653,29,False,921,1327,486,459,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Tryptofish,0.012367805011197918,True,2377.1110122973382,63,False,1774,2900,793,1287,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jan Arkesteijn,0.0008260551710452429,False,13447.796418187256,2,False,40,65,53,30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
68.42.70.140,0,False,59912.658411188961,1,False,3,3,3,0,,,,,,,,
94.113.9.226,0,False,10577.687940582107,1,False,67,73,42,9,,,-0.0,-0.0,-0.0,-0.0,,-0.0
Spike Wilbury,0.0007595450459594157,False,937.7118910542041,9,False,275,409,233,156,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MAINEiac4434,1.5943142834792665e-05,False,1189.0565407440783,2,False,84,141,92,66,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Osplace,0.00014599516011122303,False,1944.8144233021776,3,False,117,163,85,51,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mblackuk,0.00012305245485100393,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Dellant,0.0001339740763668371,False,1581.5349348228933,8,False,401,618,312,259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
172.147.144.217,0,False,214.24396803473624,1,False,45,72,56,31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Rosiestephenson,0,False,21939.845824073454,1,False,13,18,16,7,,,,,-0.0,-0.0,-0.0,-0.0
ForesticPig,0.00020729135776541765,False,1428.0061263474126,3,False,121,190,120,86,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SpeakFree,0.004474827466640142,False,25286.255594935563,15,False,670,907,340,295,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NocturneNoir,0.0020422495445893323,False,4149.160532835067,4,False,96,144,92,63,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
H-stt,0.0038329017541755173,False,475.43027412949397,23,False,1410,2328,733,1083,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Indrian,0.004090357762512706,False,274.23636010865891,19,False,900,1693,576,922,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124.179.173.61,0,False,872.79469925064313,1,False,69,96,58,32,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86.146.8.131,0,False,41064.268155647609,2,False,27,30,17,3,,,,,,-0.0,-0.0,
Mikek999,0.00026774830425411626,False,446.36765120270547,3,False,166,274,141,117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Reconsideration,0.0001409862154762026,False,509.67897945194812,4,False,385,662,261,316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Keesiewonder,0.0011827144472555053,False,2143.7712404329918,2,False,96,166,106,81,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Throwaway85,0.003650173453221963,False,33470.499460250045,19,False,796,1311,468,578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
67.142.172.31,0,False,384.43552096329819,1,False,142,204,117,78,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24.176.191.234,0,False,1336.7948417569989,16,False,1018,1607,510,704,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
BabyDweezil,0.0007541620809510654,False,1202.8854606951872,1,False,11,19,19,11,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
Jutiphan,0.0002642302347912853,False,187.19560972245839,4,False,132,223,133,112,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dyanega,0.0029908558719994494,False,1328.2077435136737,23,False,1789,2932,885,1353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Physis,0.004403390710173745,False,263.78615847562196,2,False,71,111,74,44,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Maurice27,0.00037613065090055147,False,565.13530844151308,2,False,117,154,94,39,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Arthurbrown,0.0007342181176229824,False,543.87972747731465,4,False,346,654,151,344,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Physik,0.0015889049208914492,False,258.11323148193338,1,False,17,23,20,6,,-0.0,,-0.0,-0.0,-0.0,-0.0,
Aleksd,0.000321692639171291,False,394.09208108781718,2,False,69,115,79,53,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Elipongo,0.001120116614771475,False,21080.243085094535,13,False,519,798,341,320,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
FrankEldonDixon,0.00032675792148605803,False,146924.28549393915,3,False,101,142,94,49,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Hires an editor,0.0016970984471097923,False,989.57342636432395,8,False,280,465,213,217,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Raymie,0.012779008594187877,True,1540.7496652725904,32,False,962,1391,504,501,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CL,4.593899737437299e-05,False,372.5711924006257,2,False,14,26,12,16,,,-0.0,,-0.0,-0.0,-0.0,-0.0
Vinnyxvincent,0.0005486050487483942,False,184.46790369126228,1,False,30,47,34,19,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kitchen Knife,8.385992857158308e-05,False,760.68861179625185,4,False,84,130,88,57,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
M.boli,0.00023053678643499502,False,363.52777644218224,1,False,33,57,45,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
Lucretius,0.0021623944188179736,False,637.6385494603154,2,False,175,274,153,116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CQ,0.00025525756478385336,False,5283.8664778947905,3,False,155,197,95,48,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ScottForschler,0.00023100281545025106,False,319.71937049307923,2,False,225,406,232,207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
99.56.122.17,0,False,99.828024810554851,1,False,1,2,2,1,,,,,,-0.0,,
Salisbury-99,0.0001637482002666039,False,98.942686649365939,2,False,69,120,82,59,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
GraYoshi2x,0.000436110378989392,False,950.70426911374761,8,False,334,492,262,188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MirkoS18,1.5356014570216487e-05,False,346992.49249822891,1,False,13,13,10,0,,,,,,,,
Tony May,0.00024198701006615287,False,258.03115628973359,2,False,27,40,35,16,,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Xiphoris,0.0022954530115557718,False,562.86747390356459,1,False,27,42,31,17,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,
62.211.186.67,0,False,1598.0458979483622,1,False,10,11,9,1,,,,,,,-0.0,
R.z,0,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
ESanchez013,0.00013089185004548038,False,1257.9691655750059,3,False,497,676,191,199,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Marburns,8.16789087475769e-05,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
68.0.119.139,0,False,3749.1391340299378,1,False,17,22,19,6,,,-0.0,-0.0,-0.0,,-0.0,-0.0
Mindfrieze,9.016929200685313e-05,False,954.07340137490837,3,False,84,115,80,37,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CJCurrie,0.006982633013627405,False,2589.5854955068271,22,True,602,949,419,394,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Nat,0.004568720179668875,False,189418.53564199459,7,True,71,107,62,43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kyriakos,0.0027103866818370646,False,929.13581189254819,3,False,137,185,80,56,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
лудольф,0,False,340.60097560649825,2,False,119,207,107,98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Xboxandhalo2,0.0001596661811411413,False,26969.417240086983,8,False,530,631,204,123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
TCB007,0.00018427628111778585,False,751.04284143873906,1,False,72,104,69,36,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
BrianGo28,7.912199916252269e-05,False,288.06716877440527,1,False,9,16,14,7,-0.0,-0.0,,-0.0,,-0.0,,
GraemeLeggett,0.008367120691297344,True,1610.5561192799287,80,False,2590,4279,1282,1995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
DaveRo,0.0002871120537727371,False,5089.9871902447894,2,False,50,73,50,26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Phlip,0.00012198305660650255,False,939.44032877913457,1,False,16,25,22,10,-0.0,-0.0,,-0.0,,-0.0,,-0.0
ShieldDane,0.00033827607891191496,False,839.85819004653001,1,False,12,23,21,14,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Snottygobble,0.002367926834645798,False,18465.386944571543,22,True,514,781,356,302,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Bobsmith319,0.002011450622468143,False,338.00402838367381,8,False,168,292,86,142,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Niteowlneils,0.0031109868459377353,False,4598.1280494507637,8,True,301,460,234,187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sirkumsize,0.0002972369864862555,False,119.88830821605713,1,False,70,116,86,52,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Bassem JARKAS,0.00027947348472364704,False,852.16750169196143,2,False,37,62,45,28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Hcobb,0.0006972189332421659,False,513.44810540638207,1,False,5,11,10,11,-0.0,-0.0,,,-0.0,-0.0,-0.0,-0.0
Bestjazzeditor,0.0007872926901421382,False,270.73003728447208,1,False,2,2,2,0,,,,,,,,
212.219.243.179,0,False,126.68836554348138,1,False,32,62,47,39,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Thorncrag,6.167984069166475e-05,False,92932.51883511187,3,False,67,90,58,25,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Zaslav,8.16789087475775e-05,False,2756.6385250588787,2,False,176,277,136,121,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Cdc,8.89464294301036e-05,False,1064.613148286835,1,True,49,68,51,23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
Halfelf2000xp,0.0008081342714343451,False,706.16785236054079,2,False,14,24,19,11,-0.0,-0.0,,-0.0,,-0.0,,-0.0
Tonyjeff,0.00019654241542262825,False,1962.971332587347,2,False,119,176,119,63,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Felgerkarb,0.000705501916694165,False,333.03872553037326,3,False,42,73,55,36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
LaGrandefr,0.00032477674024918604,False,476.58197908214538,1,False,38,58,46,26,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Vishnava,0.004802268955843987,False,30305.810209586238,22,False,742,1057,393,355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Clorox,9.634742278233062e-05,False,108.28037459543644,2,False,30,41,31,11,-0.0,,,-0.0,-0.0,-0.0,,-0.0
Alikatia,0.0018730780512730319,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Lupo,0.015350304974840486,True,10958.737778351047,104,True,4341,6293,1634,2231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
FloNight,0.013730993186154753,True,29185.338230196408,30,True,815,1358,514,655,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Nmkuttiady,0.0002330892573870937,False,61840.615015199372,15,False,617,979,451,433,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
193.109.161.238,0,False,23314.112011305213,1,False,11,11,9,0,,,,,,,,
Kumarrao,0.00026110842827707686,False,4479.6711713068971,23,False,398,529,254,149,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
LynwoodF,0.0004216448724973789,False,738.65130058573368,3,False,68,125,82,71,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Michaelphillipr,0.00019500552628512236,False,13.031002755165527,1,False,1,1,1,0,,,,,,,,
